"GEO_ID","S1901_C01_001E","S1901_C01_001M","S1901_C01_002E","S1901_C01_002M","S1901_C01_003E","S1901_C01_003M","S1901_C01_004E","S1901_C01_004M","S1901_C01_005E","S1901_C01_005M","S1901_C01_006E","S1901_C01_006M","S1901_C01_007E","S1901_C01_007M","S1901_C01_008E","S1901_C01_008M","S1901_C01_009E","S1901_C01_009M","S1901_C01_010E","S1901_C01_010M","S1901_C01_011E","S1901_C01_011M","S1901_C01_012E","S1901_C01_012M","S1901_C01_013E","S1901_C01_013M","S1901_C01_014E","S1901_C01_014M","S1901_C01_015E","S1901_C01_015M","S1901_C01_016E","S1901_C01_016M","S1901_C02_001E","S1901_C02_001M","S1901_C02_002E","S1901_C02_002M","S1901_C02_003E","S1901_C02_003M","S1901_C02_004E","S1901_C02_004M","S1901_C02_005E","S1901_C02_005M","S1901_C02_006E","S1901_C02_006M","S1901_C02_007E","S1901_C02_007M","S1901_C02_008E","S1901_C02_008M","S1901_C02_009E","S1901_C02_009M","S1901_C02_010E","S1901_C02_010M","S1901_C02_011E","S1901_C02_011M","S1901_C02_012E","S1901_C02_012M","S1901_C02_013E","S1901_C02_013M","S1901_C02_014E","S1901_C02_014M","S1901_C02_015E","S1901_C02_015M","S1901_C02_016E","S1901_C02_016M","S1901_C03_001E","S1901_C03_001M","S1901_C03_002E","S1901_C03_002M","S1901_C03_003E","S1901_C03_003M","S1901_C03_004E","S1901_C03_004M","S1901_C03_005E","S1901_C03_005M","S1901_C03_006E","S1901_C03_006M","S1901_C03_007E","S1901_C03_007M","S1901_C03_008E","S1901_C03_008M","S1901_C03_009E","S1901_C03_009M","S1901_C03_010E","S1901_C03_010M","S1901_C03_011E","S1901_C03_011M","S1901_C03_012E","S1901_C03_012M","S1901_C03_013E","S1901_C03_013M","S1901_C03_014E","S1901_C03_014M","S1901_C03_015E","S1901_C03_015M","S1901_C03_016E","S1901_C03_016M","S1901_C04_001E","S1901_C04_001M","S1901_C04_002E","S1901_C04_002M","S1901_C04_003E","S1901_C04_003M","S1901_C04_004E","S1901_C04_004M","S1901_C04_005E","S1901_C04_005M","S1901_C04_006E","S1901_C04_006M","S1901_C04_007E","S1901_C04_007M","S1901_C04_008E","S1901_C04_008M","S1901_C04_009E","S1901_C04_009M","S1901_C04_010E","S1901_C04_010M","S1901_C04_011E","S1901_C04_011M","S1901_C04_012E","S1901_C04_012M","S1901_C04_013E","S1901_C04_013M","S1901_C04_014E","S1901_C04_014M","S1901_C04_015E","S1901_C04_015M","S1901_C04_016E","S1901_C04_016M","NAME"
"0500000US45077","43421","1950","8.4","2.4","7.8","1.9","15.4","2.7","14.3","2.6","16.3","2.7","17.5","3.1","9.8","2.0","8.0","2.0","1.2","0.6","1.2","0.7","39280","3079","49845","2872","35.4","(X)","(X)","(X)","(X)","(X)","27734","1780","4.0","2.0","3.5","1.5","11.1","2.8","14.1","3.3","18.2","3.2","20.7","4.1","13.1","2.9","12.1","3.0","1.5","0.9","1.9","1.0","49430","3281","61073","4180","(X)","(X)","33.5","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","59605","6181","N","N","(X)","(X)","(X)","(X)","(X)","(X)","15687","1835","17.1","6.0","16.2","4.5","23.6","5.9","15.9","5.2","13.1","4.4","10.6","4.2","2.8","1.8","0.6","0.9","0.1","0.2","0.0","1.3","21465","1730","27786","3173","(X)","(X)","(X)","(X)","36.5","(X)","Pickens County, South Carolina"
"0500000US45079","143987","3062","9.0","1.0","6.0","1.2","13.2","1.5","11.4","1.5","13.7","1.5","19.3","1.5","11.8","1.4","9.6","1.1","3.4","0.7","2.6","0.7","45925","1949","61215","2951","27.2","(X)","(X)","(X)","(X)","(X)","85010","3423","4.8","1.2","3.0","1.1","11.8","1.9","10.7","1.8","12.6","1.8","20.8","2.2","14.2","2.0","13.3","1.9","4.9","1.1","4.1","1.0","57930","2711","75237","4385","(X)","(X)","27.9","(X)","(X)","(X)","55001","2925","1.9","0.9","1.6","1.1","6.9","1.9","6.2","1.5","9.8","2.0","23.4","2.9","17.9","2.6","18.8","2.8","7.5","1.7","6.1","1.6","75680","5624","N","N","(X)","(X)","(X)","(X)","(X)","(X)","58977","3730","15.9","2.0","10.8","2.4","17.9","2.5","14.6","3.2","14.1","2.6","14.7","2.6","7.3","1.8","3.2","1.0","1.2","0.8","0.3","0.3","28198","2585","37834","2227","(X)","(X)","(X)","(X)","24.1","(X)","Richland County, South Carolina"
"0500000US45083","105598","2300","8.8","1.2","7.0","1.4","13.4","1.7","12.0","1.5","16.5","1.7","19.2","2.1","9.5","1.4","9.2","1.3","2.9","0.8","1.5","0.5","41850","1664","55370","2428","29.4","(X)","(X)","(X)","(X)","(X)","75380","2811","5.1","1.3","3.4","1.1","10.3","1.6","11.4","1.7","18.5","2.1","21.2","2.5","11.7","1.8","12.2","1.7","3.8","1.1","2.1","0.7","51425","3562","65437","3011","(X)","(X)","32.0","(X)","(X)","(X)","56629","2652","1.8","0.8","2.0","1.1","5.6","1.5","10.5","2.1","17.7","2.5","24.6","3.0","14.2","2.2","15.9","2.2","4.9","1.5","2.7","0.9","61345","2068","N","N","(X)","(X)","(X)","(X)","(X)","(X)","30218","2502","18.5","3.4","17.0","3.9","22.1","4.1","13.4","3.1","10.7","2.5","13.3","3.0","3.1","1.7","1.5","1.0","0.4","0.5","0.0","0.7","20788","1784","28808","1950","(X)","(X)","(X)","(X)","21.7","(X)","Spartanburg County, South Carolina"
"0500000US45085","38363","1834","12.4","2.9","7.6","2.4","17.1","2.9","11.4","2.7","17.2","3.1","17.9","2.8","8.4","2.1","6.2","1.8","1.4","0.8","0.4","0.4","36457","3424","44805","2448","28.7","(X)","(X)","(X)","(X)","(X)","26702","2165","13.0","4.0","3.7","1.9","15.0","3.6","9.8","2.7","18.3","4.1","17.6","2.9","11.7","2.8","8.7","2.6","1.6","1.0","0.6","0.5","42212","3185","50242","3326","(X)","(X)","31.7","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","54036","6382","N","N","(X)","(X)","(X)","(X)","(X)","(X)","11661","1593","13.3","4.8","16.5","5.8","22.3","6.0","15.7","4.5","15.5","6.2","14.6","5.7","0.8","0.7","0.6","0.7","0.7","1.2","0.0","1.7","23295","4291","29692","3139","(X)","(X)","(X)","(X)","19.0","(X)","Sumter County, South Carolina"
"0500000US45091","84382","2036","7.1","1.5","6.4","1.4","9.6","1.5","11.6","1.8","14.7","1.8","18.5","2.2","12.1","1.8","15.0","2.1","2.8","0.7","2.1","0.7","50797","3137","63218","2593","29.6","(X)","(X)","(X)","(X)","(X)","60281","2311","3.3","1.4","4.3","1.3","7.1","1.7","10.0","2.0","13.9","2.1","19.7","2.6","16.1","2.6","19.0","2.7","3.6","1.0","3.0","1.0","64822","5861","73869","3536","(X)","(X)","31.5","(X)","(X)","(X)","46898","2380","1.9","1.3","1.7","0.8","4.1","1.7","8.3","2.2","12.8","2.3","21.3","2.9","19.0","3.2","23.0","3.1","4.6","1.3","3.2","1.2","74861","4548","N","N","(X)","(X)","(X)","(X)","(X)","(X)","24101","2055","18.2","3.6","12.9","3.5","16.9","3.9","14.7","3.8","15.0","4.0","14.3","3.4","2.4","1.4","4.8","2.8","0.8","0.8","0.0","0.8","26493","3829","34764","3248","(X)","(X)","(X)","(X)","23.9","(X)","York County, South Carolina"
"0500000US46099","67022","2353","6.1","1.4","5.9","1.4","9.9","1.6","12.1","1.8","16.6","2.5","20.9","2.5","13.0","1.9","10.8","1.5","2.2","0.8","2.5","0.7","49243","3218","62694","3091","16.9","(X)","(X)","(X)","(X)","(X)","43454","2481","3.4","1.5","3.1","1.4","8.9","2.6","8.2","2.0","14.0","2.8","23.6","3.4","17.0","2.5","15.3","2.3","2.9","1.2","3.6","1.0","61754","3082","74925","4645","(X)","(X)","15.0","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","73392","4084","N","N","(X)","(X)","(X)","(X)","(X)","(X)","23568","1940","11.5","2.8","12.7","3.5","13.6","2.9","19.8","4.1","20.1","3.8","13.6","3.6","5.0","2.2","2.6","1.4","0.7","0.8","0.4","0.5","30470","2060","37551","3397","(X)","(X)","(X)","(X)","19.5","(X)","Minnehaha County, South Dakota"
"0500000US46103","41683","1137","7.8","2.3","6.1","2.1","9.5","2.6","14.8","2.6","16.0","2.7","17.8","3.2","12.5","2.0","10.9","2.3","1.8","1.0","2.9","1.2","45704","4205","61563","4223","15.5","(X)","(X)","(X)","(X)","(X)","26547","1687","4.3","2.3","1.5","1.3","7.8","2.9","14.0","3.2","14.1","2.9","21.6","4.0","15.1","2.7","15.0","3.1","2.2","1.3","4.3","1.8","59107","6847","74778","6089","(X)","(X)","19.0","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","73047","3006","N","N","(X)","(X)","(X)","(X)","(X)","(X)","15136","1505","14.6","4.7","14.2","5.5","13.7","4.4","19.3","5.1","16.8","4.1","11.3","4.6","5.5","2.9","3.1","2.5","1.1","1.3","0.4","0.7","30204","4265","35826","4079","(X)","(X)","(X)","(X)","9.2","(X)","Pennington County, South Dakota"
"0500000US47001","30046","1277","5.3","1.8","7.4","2.0","12.4","3.4","11.3","3.4","15.1","2.7","21.4","3.4","10.9","2.4","10.1","2.3","4.0","1.9","2.1","1.1","48310","4355","61786","5388","29.7","(X)","(X)","(X)","(X)","(X)","21474","1330","3.9","2.1","3.8","2.0","10.7","3.9","10.1","3.7","11.2","3.3","25.5","4.3","13.4","3.2","13.0","3.0","5.7","2.7","2.7","1.6","57855","5936","72172","7211","(X)","(X)","29.0","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","67110","7069","N","N","(X)","(X)","(X)","(X)","(X)","(X)","8572","1248","12.8","5.0","14.4","5.1","17.9","5.8","13.2","6.6","22.8","7.6","11.2","5.0","4.6","3.1","2.6","2.0","0.0","2.2","0.5","0.9","27015","3586","34890","4423","(X)","(X)","(X)","(X)","28.7","(X)","Anderson County, Tennessee"
"0500000US47009","47015","1978","7.7","2.2","5.4","1.8","13.7","2.6","15.7","2.5","15.6","2.5","21.8","2.7","10.2","2.1","7.1","1.5","1.0","0.6","1.7","0.8","40846","2174","51659","2668","27.3","(X)","(X)","(X)","(X)","(X)","32818","2330","4.4","1.5","4.3","1.9","8.0","2.2","15.0","3.0","14.1","2.8","27.3","3.5","13.3","2.7","9.9","2.1","1.5","0.9","2.3","1.1","51980","2502","61005","2991","(X)","(X)","28.0","(X)","(X)","(X)","24944","2227","2.1","1.7","2.4","1.7","5.5","2.1","12.9","3.4","15.4","3.3","28.1","4.3","15.9","3.4","12.6","2.8","2.0","1.2","3.0","1.4","59550","3288","N","N","(X)","(X)","(X)","(X)","(X)","(X)","14197","1941","16.7","6.1","9.4","4.0","28.3","6.5","16.3","5.2","17.5","4.8","7.4","4.2","3.3","1.9","0.6","0.8","0.0","1.3","0.5","0.8","23362","2328","28475","2834","(X)","(X)","(X)","(X)","25.1","(X)","Blount County, Tennessee"
"0500000US47011","37398","1411","9.5","2.2","9.8","2.5","14.2","3.0","14.1","2.8","17.4","3.3","19.1","3.3","6.6","1.9","5.1","1.5","1.8","1.1","2.4","1.2","36978","3408","49489","4647","29.1","(X)","(X)","(X)","(X)","(X)","26005","1589","5.7","2.6","7.2","2.7","10.4","3.0","15.0","3.6","18.4","3.8","21.5","4.3","8.6","2.6","7.2","2.1","2.6","1.6","3.4","1.7","44093","3958","58693","5877","(X)","(X)","30.0","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","50768","4692","N","N","(X)","(X)","(X)","(X)","(X)","(X)","11393","1497","19.6","5.7","15.5","5.2","22.7","7.0","12.3","5.1","15.2","6.2","12.8","6.1","1.5","1.5","0.5","0.8","0.0","1.7","0.0","1.7","20435","3674","27299","3253","(X)","(X)","(X)","(X)","26.6","(X)","Bradley County, Tennessee"
"0500000US47037","249899","3777","9.6","1.0","7.8","0.8","11.6","1.1","11.4","1.0","16.5","1.3","18.5","1.1","9.6","0.8","7.9","0.8","3.0","0.5","4.2","0.6","43616","1468","62766","2455","24.7","(X)","(X)","(X)","(X)","(X)","141442","4207","7.5","1.1","5.5","1.1","8.9","1.1","10.5","1.5","15.5","1.6","19.6","1.6","11.2","1.3","10.8","1.2","4.1","0.7","6.5","0.8","52193","2317","77027","3858","(X)","(X)","25.3","(X)","(X)","(X)","90136","3637","2.6","1.1","1.7","0.6","5.4","1.2","7.3","1.3","14.9","2.1","21.8","1.8","14.9","1.9","15.6","1.9","5.9","1.1","9.9","1.3","70148","2761","100143","5512","(X)","(X)","(X)","(X)","(X)","(X)","108457","4343","13.2","1.8","11.8","1.8","15.6","1.9","12.7","1.5","17.1","1.8","16.4","2.0","6.8","1.1","3.8","0.9","1.4","0.6","1.1","0.5","31997","1576","42208","2257","(X)","(X)","(X)","(X)","22.3","(X)","Davidson County, Tennessee"
"0500000US47059","28162","1613","11.1","2.9","12.2","3.3","15.3","3.6","11.2","2.9","15.0","3.5","19.2","3.7","7.4","2.7","6.3","2.3","1.3","1.1","1.0","0.8","35196","4923","44759","4045","30.2","(X)","(X)","(X)","(X)","(X)","19330","1444","5.1","2.2","8.3","3.4","14.8","4.2","11.5","3.6","14.8","3.9","23.4","4.4","10.8","3.8","8.7","3.1","1.8","1.6","0.8","0.7","46550","7533","52439","4870","(X)","(X)","29.0","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","52311","3268","N","N","(X)","(X)","(X)","(X)","(X)","(X)","8832","1543","24.1","8.3","21.9","7.8","19.5","6.7","8.2","4.2","14.5","6.1","9.3","4.6","0.6","1.0","0.7","1.2","0.0","2.1","1.2","2.0","16134","2232","26709","5154","(X)","(X)","(X)","(X)","29.8","(X)","Greene County, Tennessee"
"0500000US47065","135731","2359","8.0","1.2","6.7","1.3","13.7","1.7","11.7","1.4","14.4","1.4","18.2","2.0","10.5","1.5","10.3","1.2","3.2","0.7","3.2","0.7","43935","3367","61625","2581","27.7","(X)","(X)","(X)","(X)","(X)","88905","3689","6.5","1.3","3.5","1.2","9.3","1.3","9.1","1.6","15.4","1.9","21.8","2.7","11.9","1.8","13.6","1.8","4.4","1.0","4.6","1.0","56723","2261","74370","3778","(X)","(X)","29.5","(X)","(X)","(X)","63973","3268","2.3","1.0","2.0","1.0","5.6","1.5","7.5","1.4","13.1","1.9","23.9","2.9","15.5","2.4","18.0","2.4","6.0","1.3","6.1","1.3","70015","3345","89474","4951","(X)","(X)","(X)","(X)","(X)","(X)","46826","3169","12.6","2.7","12.5","2.5","22.6","3.6","16.7","2.8","13.8","2.9","11.5","2.8","6.2","2.0","3.1","1.2","0.7","0.6","0.5","0.4","26663","2640","35212","2358","(X)","(X)","(X)","(X)","23.0","(X)","Hamilton County, Tennessee"
"0500000US47093","180711","3209","8.7","0.9","5.4","0.8","13.9","1.4","13.5","1.6","14.4","1.3","18.2","1.6","10.2","1.2","10.1","1.3","2.7","0.6","3.0","0.6","43610","2085","60628","2278","23.2","(X)","(X)","(X)","(X)","(X)","104390","4007","4.2","0.9","1.8","0.6","11.4","1.7","8.6","1.5","14.3","1.7","22.1","2.1","13.6","1.7","14.5","1.8","4.4","1.0","5.0","1.0","60448","2591","78845","3547","(X)","(X)","24.1","(X)","(X)","(X)","79696","3763","1.1","0.6","0.9","0.4","7.3","1.5","6.8","1.4","13.0","1.7","24.9","2.6","16.0","2.2","18.3","2.2","5.3","1.3","6.4","1.3","71161","2406","91333","4586","(X)","(X)","(X)","(X)","(X)","(X)","76321","4153","14.9","2.1","10.3","1.6","19.6","2.8","18.7","2.5","14.8","2.5","12.3","2.1","5.0","1.3","3.8","1.3","0.5","0.3","0.2","0.2","26945","1340","34870","1975","(X)","(X)","(X)","(X)","21.4","(X)","Knox County, Tennessee"
"0500000US47113","34312","1652","9.6","2.5","8.1","2.4","11.7","2.7","13.4","2.8","15.8","3.4","17.2","3.3","10.7","2.6","8.2","2.1","2.1","1.0","3.1","1.4","40438","3183","60915","8075","31.9","(X)","(X)","(X)","(X)","(X)","22573","1568","6.8","2.7","4.4","2.1","7.9","3.2","12.0","2.8","19.0","4.3","18.7","4.0","13.8","3.8","10.7","3.0","2.4","1.0","4.4","2.1","49932","5279","74094","11952","(X)","(X)","34.3","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","67028","8158","N","N","(X)","(X)","(X)","(X)","(X)","(X)","11739","1438","16.7","6.5","17.4","6.0","20.5","6.3","13.1","5.4","9.7","5.0","13.5","5.7","4.3","2.8","2.7","1.8","1.6","2.5","0.4","0.8","22883","4694","33293","5013","(X)","(X)","(X)","(X)","24.1","(X)","Madison County, Tennessee"
"0500000US47119","31812","1243","9.7","2.9","8.0","2.1","13.1","3.3","9.4","2.8","15.5","3.4","22.2","3.6","9.8","2.3","7.4","2.2","1.9","1.5","3.2","1.8","45435","3266","54485","4415","24.4","(X)","(X)","(X)","(X)","(X)","22702","1492","7.1","3.3","2.7","1.6","10.2","3.6","7.3","2.5","18.1","4.2","24.8","5.3","12.3","3.0","10.3","3.1","2.7","2.1","4.5","2.5","52922","5651","65202","5710","(X)","(X)","25.2","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","62757","4856","N","N","(X)","(X)","(X)","(X)","(X)","(X)","9110","1303","17.4","5.9","21.1","6.3","21.8","6.7","15.7","6.9","9.9","5.3","11.2","4.7","2.8","2.7","0.0","2.1","0.0","2.1","0.0","2.1","18641","3922","25518","2920","(X)","(X)","(X)","(X)","21.2","(X)","Maury County, Tennessee"
"0500000US47125","62218","1959","9.1","2.0","5.0","1.4","9.4","1.8","12.5","2.7","17.4","2.6","21.9","2.7","13.3","2.0","8.5","1.7","1.5","0.7","1.5","0.8","46703","2999","56364","3060","30.3","(X)","(X)","(X)","(X)","(X)","44602","1900","8.2","2.3","3.3","1.6","7.4","2.0","10.7","2.9","17.0","3.1","22.8","3.4","15.4","2.6","11.5","2.2","1.9","0.9","1.9","1.1","52975","4184","62053","3762","(X)","(X)","29.4","(X)","(X)","(X)","31563","2064","0.8","0.8","1.2","0.9","4.8","1.7","9.7","2.8","17.6","3.6","25.3","3.8","20.0","3.5","16.0","3.1","2.4","1.2","2.2","1.4","64070","4175","74413","4531","(X)","(X)","(X)","(X)","(X)","(X)","17616","1993","13.5","3.6","9.2","3.0","16.0","4.2","16.2","5.1","19.5","5.0","16.8","4.7","8.0","3.8","0.0","1.1","0.4","0.7","0.4","0.6","31331","3030","39189","6931","(X)","(X)","(X)","(X)","29.0","(X)","Montgomery County, Tennessee"
"0500000US47141","28298","1822","14.0","3.4","7.1","2.6","15.7","3.3","15.0","3.9","11.2","3.1","16.5","2.9","10.4","2.5","6.2","1.9","2.1","1.4","1.9","1.6","32983","4034","47669","4261","29.7","(X)","(X)","(X)","(X)","(X)","17660","1600","5.3","2.5","4.6","2.6","12.7","3.9","13.9","4.3","12.9","4.5","20.8","4.2","15.1","4.0","10.5","3.2","1.5","1.5","2.8","2.5","50901","9567","60082","5892","(X)","(X)","31.0","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","63621","6796","N","N","(X)","(X)","(X)","(X)","(X)","(X)","10638","1505","30.0","8.0","12.6","5.5","20.2","5.8","15.6","6.2","8.0","3.8","8.8","4.9","2.4","2.0","0.0","1.8","2.0","2.3","0.4","0.7","16804","2776","26077","5282","(X)","(X)","(X)","(X)","27.6","(X)","Putnam County, Tennessee"
"0500000US47147","23806","870","4.1","1.9","3.8","2.2","9.0","2.9","11.6","2.8","18.5","4.4","24.3","4.1","15.4","3.3","11.3","3.3","1.6","1.1","0.4","0.5","51687","2808","59202","3497","22.5","(X)","(X)","(X)","(X)","(X)","18677","1140","1.9","1.2","3.0","2.4","4.9","2.4","10.6","3.3","20.5","5.3","26.0","5.1","18.2","4.2","12.9","3.9","1.6","1.2","0.6","0.6","58606","5934","64636","4004","(X)","(X)","24.5","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","63099","3537","N","N","(X)","(X)","(X)","(X)","(X)","(X)","5129","1049","12.0","6.9","8.2","4.8","23.0","9.5","18.8","8.2","12.4","5.7","15.9","6.9","8.0","5.7","0.0","3.6","1.7","2.8","0.0","3.6","28720","3960","35411","5798","(X)","(X)","(X)","(X)","15.2","(X)","Robertson County, Tennessee"
"0500000US47149","93581","1756","6.1","1.4","4.8","1.1","10.7","1.8","9.1","1.5","17.5","2.3","21.4","2.2","15.7","1.8","10.6","1.6","2.4","0.7","1.7","0.6","51489","2214","60985","2462","22.9","(X)","(X)","(X)","(X)","(X)","65564","2811","5.2","1.5","2.8","1.2","8.9","1.9","7.1","1.7","17.2","2.8","20.5","2.8","18.9","2.3","14.3","2.1","2.9","0.9","2.3","0.8","60482","2707","68894","3220","(X)","(X)","22.3","(X)","(X)","(X)","46877","2660","1.5","0.8","1.2","0.6","5.8","1.7","4.4","1.5","14.0","3.1","23.1","3.2","24.3","2.9","18.7","2.7","3.9","1.2","3.1","1.1","75019","3906","N","N","(X)","(X)","(X)","(X)","(X)","(X)","28017","2509","11.4","2.9","10.3","3.0","15.8","3.3","15.1","3.5","19.1","4.1","19.3","4.0","5.6","2.4","2.1","1.2","1.1","1.4","0.3","0.5","32989","3175","38233","2859","(X)","(X)","(X)","(X)","22.3","(X)","Rutherford County, Tennessee"
"0500000US47155","36141","2171","5.6","2.0","10.7","3.0","16.0","3.6","12.5","2.7","14.7","3.3","19.9","4.0","10.8","2.9","6.9","2.4","2.1","1.5","0.8","0.7","40402","4625","52496","5507","40.1","(X)","(X)","(X)","(X)","(X)","25370","2223","3.4","2.1","5.9","2.8","13.4","4.0","11.9","3.2","17.0","4.0","20.8","4.5","14.1","4.0","9.6","3.5","3.0","2.1","0.9","0.9","48583","5040","61132","7501","(X)","(X)","43.6","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","56216","7163","N","N","(X)","(X)","(X)","(X)","(X)","(X)","10771","1785","14.9","5.6","21.0","8.2","20.3","7.3","13.6","5.0","12.3","6.5","14.6","7.5","2.7","2.3","0.0","1.7","0.0","1.7","0.6","1.1","21835","4012","30351","4877","(X)","(X)","(X)","(X)","29.7","(X)","Sevier County, Tennessee"
"0500000US47157","339014","4232","10.0","0.9","6.2","0.7","11.1","1.0","12.3","0.9","15.4","1.0","17.4","1.0","10.2","0.9","10.5","0.8","3.6","0.5","3.4","0.5","43990","1580","62735","1706","33.8","(X)","(X)","(X)","(X)","(X)","230690","5405","8.0","0.9","4.9","0.7","9.3","1.2","11.1","1.1","14.3","1.2","17.6","1.2","12.0","1.2","13.7","1.0","4.5","0.7","4.5","0.6","52341","2163","72238","2425","(X)","(X)","35.9","(X)","(X)","(X)","136278","4766","1.9","0.6","2.5","0.7","4.4","0.9","7.6","1.3","12.1","1.3","19.5","1.5","16.9","1.7","21.1","1.5","7.0","1.0","7.0","1.0","77194","2915","95817","3451","(X)","(X)","(X)","(X)","(X)","(X)","108324","4612","15.6","1.9","10.3","1.6","17.0","1.9","13.8","1.7","16.9","1.9","16.6","2.1","4.4","1.0","2.7","0.6","1.5","0.7","1.2","0.6","30364","1520","39518","1984","(X)","(X)","(X)","(X)","27.2","(X)","Shelby County, Tennessee"
"0500000US47163","64961","1848","8.6","1.7","10.9","1.9","17.6","2.1","13.5","2.0","13.9","1.8","16.2","2.1","9.6","1.7","5.8","1.3","1.4","0.7","2.6","0.9","34590","2553","49361","2758","24.7","(X)","(X)","(X)","(X)","(X)","42762","2229","6.0","2.2","6.3","1.9","11.8","2.5","13.2","2.5","15.7","2.5","21.4","2.7","12.0","2.2","7.9","1.9","1.9","1.0","3.7","1.3","47077","3400","59880","4048","(X)","(X)","25.3","(X)","(X)","(X)","31951","2050","1.4","1.1","3.1","1.2","8.7","2.6","13.3","3.0","16.4","2.8","24.5","3.0","14.9","2.7","10.4","2.4","2.4","1.2","5.0","1.8","54898","4306","N","N","(X)","(X)","(X)","(X)","(X)","(X)","22199","1993","16.9","4.4","21.2","4.4","26.6","4.7","12.4","3.8","10.6","3.2","5.8","2.4","3.7","1.9","1.7","1.2","0.6","0.7","0.5","0.6","19014","2315","27535","3077","(X)","(X)","(X)","(X)","22.0","(X)","Sullivan County, Tennessee"
"0500000US47165","59291","1489","7.4","1.5","5.9","1.6","11.5","2.3","13.1","2.3","14.0","2.1","17.6","2.4","13.0","2.1","12.0","2.5","3.3","1.0","2.2","0.8","47110","2705","62135","3676","28.4","(X)","(X)","(X)","(X)","(X)","43828","2129","5.7","1.5","2.7","1.1","8.2","1.9","13.1","3.2","13.5","2.2","19.6","3.1","15.8","2.6","14.1","2.8","4.4","1.4","2.9","1.1","59012","5422","71465","4495","(X)","(X)","26.3","(X)","(X)","(X)","33874","2169","1.7","1.1","1.5","1.1","5.3","1.7","10.4","3.0","12.6","2.7","22.1","3.8","19.3","3.2","18.2","3.6","5.5","1.7","3.5","1.4","71295","3080","N","N","(X)","(X)","(X)","(X)","(X)","(X)","15463","1697","15.7","5.1","13.5","4.6","24.0","6.1","12.3","3.7","16.7","5.6","9.4","3.2","2.4","1.9","5.7","4.0","0.0","1.2","0.3","0.5","23012","3189","32342","3947","(X)","(X)","(X)","(X)","30.6","(X)","Sumner County, Tennessee"
"0500000US47179","50214","2060","11.1","2.2","6.8","1.8","11.1","2.3","12.4","2.3","16.8","2.6","15.8","2.8","10.7","2.4","9.4","2.1","2.3","0.9","3.7","1.4","42213","3665","60530","4734","29.0","(X)","(X)","(X)","(X)","(X)","32038","2214","7.0","2.0","2.9","1.5","9.6","2.4","11.5","3.0","19.1","3.6","15.5","2.6","14.2","3.6","10.8","2.6","3.6","1.4","5.8","2.1","49939","5215","74304","6697","(X)","(X)","30.1","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","56552","5596","N","N","(X)","(X)","(X)","(X)","(X)","(X)","18176","1918","19.3","5.4","13.7","4.2","14.2","4.2","13.2","4.2","13.8","4.2","14.6","4.9","4.4","1.9","6.8","3.3","0.0","1.0","0.0","1.0","27707","5276","35436","4292","(X)","(X)","(X)","(X)","26.5","(X)","Washington County, Tennessee"
"0500000US47187","66036","1123","3.1","1.2","3.6","1.1","8.3","1.7","6.9","1.5","10.3","1.9","14.4","2.0","13.5","2.0","20.1","2.1","9.7","2.0","10.1","1.8","80533","3753","102771","5814","22.6","(X)","(X)","(X)","(X)","(X)","52735","1818","2.2","1.1","1.5","0.9","5.4","1.4","5.4","1.5","8.7","2.0","14.4","2.2","15.4","2.4","23.1","2.8","11.8","2.2","12.1","2.1","93807","4451","116591","7135","(X)","(X)","23.0","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","101219","3380","N","N","(X)","(X)","(X)","(X)","(X)","(X)","13301","1531","7.1","3.7","12.0","3.7","19.8","6.7","13.3","4.9","16.1","5.2","14.3","4.1","6.1","2.9","7.1","3.4","1.8","2.7","2.5","2.7","32156","5556","47113","6491","(X)","(X)","(X)","(X)","21.1","(X)","Williamson County, Tennessee"
